,ds,y,rain,snow,main,time_lost,before_lag,nb_vehic_avail
706049,2020-11-20 00:00:00,28,0.93,0.0,6,0.0,0,4095.0
706050,2020-11-20 01:00:00,15,0.25,0.0,6,0.0,0,4095.0
706051,2020-11-20 02:00:00,17,0.5,0.0,6,0.0,0,4095.0
706052,2020-11-20 03:00:00,12,0.0,0.0,0,0.0,0,4095.0
706053,2020-11-20 04:00:00,6,0.0,0.0,6,0.0,0,4095.0
706054,2020-11-20 05:00:00,15,0.0,0.0,1,0.0,0,4095.0
706055,2020-11-20 06:00:00,24,0.0,0.0,0,0.0,0,4095.0
706056,2020-11-20 07:00:00,104,0.0,0.0,5,0.0,0,4095.0
706057,2020-11-20 08:00:00,316,0.0,0.0,3,0.0,0,4095.0
706058,2020-11-20 09:00:00,268,0.0,0.0,1,0.0,0,4095.0
706059,2020-11-20 10:00:00,164,0.25,0.0,6,0.0,0,4095.0
706060,2020-11-20 11:00:00,208,0.0,0.0,1,0.0,0,4095.0
706061,2020-11-20 12:00:00,225,0.0,0.0,0,0.0,0,4095.0
706062,2020-11-20 13:00:00,263,0.0,0.0,0,0.0,0,4095.0
706063,2020-11-20 14:00:00,250,0.0,0.0,0,0.0,0,4095.0
706064,2020-11-20 15:00:00,254,0.0,0.0,1,0.0,0,4095.0
706065,2020-11-20 16:00:00,289,0.0,0.0,6,0.0,0,4095.0
706066,2020-11-20 17:00:00,299,0.0,0.0,1,0.0,0,4095.0
706067,2020-11-20 18:00:00,268,0.0,0.0,0,0.0,0,4095.0
706068,2020-11-20 19:00:00,269,0.0,0.0,0,0.0,0,4095.0
706069,2020-11-20 20:00:00,185,0.0,0.0,0,0.0,0,4095.0
706070,2020-11-20 21:00:00,94,0.0,0.0,1,0.0,0,4095.0
706071,2020-11-20 22:00:00,60,0.0,0.0,1,0.0,0,4095.0
706072,2020-11-20 23:00:00,56,0.0,0.0,1,0.0,0,4095.0
706073,2020-11-21 00:00:00,51,0.0,0.0,0,0.0,0,4207.0
706074,2020-11-21 01:00:00,43,0.0,0.0,0,0.0,0,4207.0
706075,2020-11-21 02:00:00,36,0.0,0.0,0,0.0,0,4207.0
706076,2020-11-21 03:00:00,18,0.0,0.0,1,0.0,0,4207.0
706077,2020-11-21 04:00:00,26,0.0,0.0,1,0.0,0,4207.0
706078,2020-11-21 05:00:00,12,0.0,0.0,1,0.0,0,4207.0
706079,2020-11-21 06:00:00,12,0.0,0.0,0,0.0,0,4207.0
706080,2020-11-21 07:00:00,38,0.0,0.0,0,0.0,0,4207.0
706081,2020-11-21 08:00:00,49,0.0,0.0,0,0.0,0,4207.0
706082,2020-11-21 09:00:00,91,0.0,0.0,1,0.0,0,4207.0
706083,2020-11-21 10:00:00,101,0.0,0.0,1,0.0,0,4207.0
706084,2020-11-21 11:00:00,134,0.0,0.0,1,0.0,0,4207.0
706085,2020-11-21 12:00:00,160,0.0,0.0,0,0.0,0,4207.0
706086,2020-11-21 13:00:00,234,0.0,0.0,0,0.0,0,4207.0
706087,2020-11-21 14:00:00,236,0.0,0.0,0,0.0,0,4207.0
706088,2020-11-21 15:00:00,274,0.0,0.0,1,0.0,0,4207.0
706089,2020-11-21 16:00:00,216,0.0,0.0,1,0.0,0,4207.0
706090,2020-11-21 17:00:00,244,0.0,0.0,1,0.0,0,4207.0
706091,2020-11-21 18:00:00,221,0.0,0.0,0,0.0,0,4207.0
706092,2020-11-21 19:00:00,192,0.0,0.0,0,0.0,0,4207.0
706093,2020-11-21 20:00:00,169,0.0,0.0,0,0.0,0,4207.0
706094,2020-11-21 21:00:00,99,0.0,0.0,1,0.0,0,4207.0
706095,2020-11-21 22:00:00,74,0.0,0.0,1,0.0,0,4207.0
706096,2020-11-21 23:00:00,60,0.0,0.0,1,0.0,0,4207.0
706097,2020-11-22 00:00:00,51,0.0,0.0,0,0.0,0,4269.0
706098,2020-11-22 01:00:00,65,0.0,0.0,0,0.0,0,4269.0
706099,2020-11-22 02:00:00,30,0.0,0.0,0,0.0,0,4269.0
706100,2020-11-22 03:00:00,31,0.0,0.0,1,0.0,0,4269.0
706101,2020-11-22 04:00:00,20,0.0,0.0,1,0.0,0,4269.0
706102,2020-11-22 05:00:00,16,0.0,0.0,1,0.0,0,4269.0
706103,2020-11-22 06:00:00,25,0.0,0.0,0,0.0,0,4269.0
706104,2020-11-22 07:00:00,19,0.0,0.0,0,0.0,0,4269.0
706105,2020-11-22 08:00:00,30,0.0,0.0,0,0.0,0,4269.0
706106,2020-11-22 09:00:00,65,0.0,0.0,1,0.0,0,4269.0
706107,2020-11-22 10:00:00,72,0.0,0.0,1,0.0,0,4269.0
706108,2020-11-22 11:00:00,115,0.0,0.0,1,0.0,0,4269.0
706109,2020-11-22 12:00:00,117,0.0,0.0,0,0.0,0,4269.0
706110,2020-11-22 13:00:00,125,0.0,0.0,0,0.0,0,4269.0
706111,2020-11-22 14:00:00,162,0.0,0.0,0,0.0,0,4269.0
706112,2020-11-22 15:00:00,166,0.0,0.0,1,0.0,0,4269.0
706113,2020-11-22 16:00:00,206,0.0,0.0,1,0.0,0,4269.0
706114,2020-11-22 17:00:00,197,0.0,0.0,1,0.0,0,4269.0
706115,2020-11-22 18:00:00,189,0.0,0.0,0,0.0,0,4269.0
706116,2020-11-22 19:00:00,152,0.0,0.0,0,0.0,0,4269.0
706117,2020-11-22 20:00:00,115,0.0,0.0,0,0.0,0,4269.0
706118,2020-11-22 21:00:00,69,0.0,0.0,1,0.0,0,4269.0
706119,2020-11-22 22:00:00,53,0.0,0.0,1,0.0,0,4269.0
706120,2020-11-22 23:00:00,41,0.0,0.0,1,0.0,0,4269.0
706121,2020-11-23 00:00:00,22,0.0,0.0,0,0.0,0,4329.0
706122,2020-11-23 01:00:00,15,0.0,0.0,0,0.0,0,4329.0
706123,2020-11-23 02:00:00,19,0.0,0.0,0,0.0,0,4329.0
706124,2020-11-23 03:00:00,10,0.0,0.0,1,0.0,0,4329.0
706125,2020-11-23 04:00:00,4,0.0,0.0,6,0.0,0,4329.0
706126,2020-11-23 05:00:00,14,0.2,0.0,6,0.0,0,4329.0
706127,2020-11-23 06:00:00,26,0.0,0.0,0,0.0,0,4329.0
706128,2020-11-23 07:00:00,97,0.0,0.0,6,0.0,0,4329.0
706129,2020-11-23 08:00:00,238,0.33,0.0,6,0.0,0,4329.0
706130,2020-11-23 09:00:00,172,0.28,0.0,6,0.0,0,4329.0
706131,2020-11-23 10:00:00,137,0.0,0.0,6,0.0,0,4329.0
706132,2020-11-23 11:00:00,135,0.2,0.0,6,0.0,0,4329.0
706133,2020-11-23 12:00:00,202,0.0,0.0,0,0.0,0,4329.0
706134,2020-11-23 13:00:00,205,0.0,0.0,6,0.0,0,4329.0
706135,2020-11-23 14:00:00,174,0.0,0.0,0,0.0,0,4329.0
706136,2020-11-23 15:00:00,203,0.0,0.0,1,0.0,0,4329.0
706137,2020-11-23 16:00:00,244,0.0,0.0,1,0.0,0,4329.0
706138,2020-11-23 17:00:00,323,0.0,0.0,1,0.0,0,4329.0
706139,2020-11-23 18:00:00,307,0.0,0.0,0,0.0,0,4329.0
706140,2020-11-23 19:00:00,214,0.0,0.0,0,0.0,0,4329.0
706141,2020-11-23 20:00:00,162,0.0,0.0,0,0.0,0,4329.0
706142,2020-11-23 21:00:00,104,0.0,0.0,1,0.0,0,4329.0
706143,2020-11-23 22:00:00,56,0.0,0.0,1,0.0,0,4329.0
706144,2020-11-23 23:00:00,45,0.0,0.0,1,0.0,0,4329.0
706145,2020-11-24 00:00:00,29,0.0,0.0,0,0.0,0,4437.0
706146,2020-11-24 01:00:00,65,0.0,0.0,0,0.0,0,4437.0
706147,2020-11-24 02:00:00,41,0.2,0.0,6,0.0,0,4437.0
706148,2020-11-24 03:00:00,11,0.0,0.0,0,0.0,0,4437.0
706149,2020-11-24 04:00:00,14,0.0,0.0,6,0.0,0,4437.0
706150,2020-11-24 05:00:00,18,0.0,0.0,0,0.0,0,4437.0
706151,2020-11-24 06:00:00,31,0.0,0.0,5,0.0,0,4437.0
706152,2020-11-24 07:00:00,122,0.0,0.0,0,0.0,0,4437.0
706153,2020-11-24 08:00:00,305,0.0,0.0,0,0.0,0,4437.0
706154,2020-11-24 09:00:00,290,0.0,0.0,3,0.0,0,4437.0
706155,2020-11-24 10:00:00,166,0.0,0.0,1,0.0,0,4437.0
706156,2020-11-24 11:00:00,166,0.0,0.0,1,0.0,0,4437.0
706157,2020-11-24 12:00:00,235,0.0,0.0,0,0.0,0,4437.0
706158,2020-11-24 13:00:00,238,0.0,0.0,0,0.0,0,4437.0
706159,2020-11-24 14:00:00,200,0.0,0.0,0,0.0,0,4437.0
706160,2020-11-24 15:00:00,183,0.0,0.0,1,0.0,0,4437.0
706161,2020-11-24 16:00:00,266,0.0,0.0,1,0.0,0,4437.0
706162,2020-11-24 17:00:00,312,0.0,0.0,1,0.0,0,4437.0
706163,2020-11-24 18:00:00,313,0.0,0.0,0,0.0,0,4437.0
706164,2020-11-24 19:00:00,279,0.0,0.0,0,0.0,0,4437.0
706165,2020-11-24 20:00:00,193,0.0,0.0,0,0.0,0,4437.0
706166,2020-11-24 21:00:00,99,0.0,0.0,1,0.0,0,4437.0
706167,2020-11-24 22:00:00,67,0.0,0.0,1,0.0,0,4437.0
706168,2020-11-24 23:00:00,55,0.0,0.0,1,0.0,0,4437.0
706169,2020-11-25 00:00:00,36,0.0,0.0,0,0.0,0,4519.0
706170,2020-11-25 01:00:00,51,0.0,0.0,0,0.0,0,4519.0
706171,2020-11-25 02:00:00,17,0.0,0.0,0,0.0,0,4519.0
706172,2020-11-25 03:00:00,12,0.0,0.0,1,0.0,0,4519.0
706173,2020-11-25 04:00:00,6,0.0,0.0,1,0.0,0,4519.0
706174,2020-11-25 05:00:00,20,0.0,0.0,1,0.0,0,4519.0
706175,2020-11-25 06:00:00,32,0.0,0.0,0,0.0,0,4519.0
706176,2020-11-25 07:00:00,120,0.0,0.0,0,0.0,0,4519.0
706177,2020-11-25 08:00:00,276,0.0,0.0,0,0.0,0,4519.0
706178,2020-11-25 09:00:00,269,0.0,0.0,1,0.0,0,4519.0
706179,2020-11-25 10:00:00,240,0.0,0.0,1,0.0,0,4519.0
706180,2020-11-25 11:00:00,198,0.0,0.0,1,0.0,0,4519.0
706181,2020-11-25 12:00:00,247,0.0,0.0,0,0.0,0,4519.0
706182,2020-11-25 13:00:00,271,0.0,0.0,0,0.0,0,4519.0
706183,2020-11-25 14:00:00,224,0.0,0.0,0,0.0,0,4519.0
706184,2020-11-25 15:00:00,238,0.0,0.0,1,0.0,0,4519.0
706185,2020-11-25 16:00:00,256,0.0,0.0,1,0.0,0,4519.0
706186,2020-11-25 17:00:00,302,0.0,0.0,1,0.0,0,4519.0
706187,2020-11-25 18:00:00,291,0.0,0.0,0,0.0,0,4519.0
706188,2020-11-25 19:00:00,274,0.0,0.0,0,0.0,0,4519.0
706189,2020-11-25 20:00:00,183,0.0,0.0,0,0.0,0,4519.0
706190,2020-11-25 21:00:00,107,0.0,0.0,0,0.0,0,4519.0
706191,2020-11-25 22:00:00,68,0.0,0.0,0,0.0,0,4519.0
706192,2020-11-25 23:00:00,61,0.0,0.0,0,0.0,0,4519.0
706193,2020-11-26 00:00:00,24,0.0,0.0,0,0.0,0,4545.0
706194,2020-11-26 01:00:00,28,0.0,0.0,0,0.0,0,4545.0
706195,2020-11-26 02:00:00,9,0.0,0.0,0,0.0,0,4545.0
706196,2020-11-26 03:00:00,8,0.2,0.0,6,0.0,0,4545.0
706197,2020-11-26 04:00:00,9,0.0,0.0,6,0.0,0,4545.0
706198,2020-11-26 05:00:00,20,0.2,0.0,6,0.0,0,4545.0
706199,2020-11-26 06:00:00,28,0.0,0.0,0,0.0,0,4545.0
706200,2020-11-26 07:00:00,120,0.0,0.0,6,0.0,0,4545.0
706201,2020-11-26 08:00:00,276,0.0,0.0,0,0.0,0,4545.0
706202,2020-11-26 09:00:00,288,0.0,0.0,0,0.0,0,4545.0
706203,2020-11-26 10:00:00,189,0.0,0.0,0,0.0,0,4545.0
706204,2020-11-26 11:00:00,208,0.0,0.0,0,0.0,0,4545.0
706205,2020-11-26 12:00:00,230,0.0,0.0,0,0.0,0,4545.0
706206,2020-11-26 13:00:00,265,0.0,0.0,0,0.0,0,4545.0
706207,2020-11-26 14:00:00,227,0.0,0.0,0,0.0,0,4545.0
706208,2020-11-26 15:00:00,207,0.0,0.0,0,0.0,0,4545.0
706209,2020-11-26 16:00:00,298,0.0,0.0,0,0.0,0,4545.0
706210,2020-11-26 17:00:00,335,0.0,0.0,0,0.0,0,4545.0
706211,2020-11-26 18:00:00,324,0.0,0.0,0,0.0,0,4545.0
706212,2020-11-26 19:00:00,308,0.0,0.0,0,0.0,0,4545.0
706213,2020-11-26 20:00:00,210,0.0,0.0,0,0.0,0,4545.0
706214,2020-11-26 21:00:00,110,0.0,0.0,0,0.0,0,4545.0
706215,2020-11-26 22:00:00,80,0.0,0.0,0,0.0,0,4545.0
706216,2020-11-26 23:00:00,62,0.0,0.0,0,0.0,0,4545.0
706217,2020-11-27 00:00:00,37,0.0,0.0,0,0.0,0,4527.0
706218,2020-11-27 01:00:00,25,0.0,0.0,0,0.0,0,4527.0
706219,2020-11-27 02:00:00,11,0.0,0.0,0,0.0,0,4527.0
706220,2020-11-27 03:00:00,11,0.0,0.0,1,0.0,0,4527.0
706221,2020-11-27 04:00:00,11,0.0,0.0,1,0.0,0,4527.0
706222,2020-11-27 05:00:00,19,0.0,0.0,1,0.0,0,4527.0
706223,2020-11-27 06:00:00,31,0.0,0.0,0,0.0,0,4527.0
706224,2020-11-27 07:00:00,132,0.0,0.0,0,0.0,0,4527.0
706225,2020-11-27 08:00:00,326,0.0,0.0,0,0.0,0,4527.0
706226,2020-11-27 09:00:00,341,0.0,0.0,1,0.0,0,4527.0
706227,2020-11-27 10:00:00,178,0.0,0.0,1,0.0,0,4527.0
706228,2020-11-27 11:00:00,189,0.0,0.0,1,0.0,0,4527.0
706229,2020-11-27 12:00:00,299,0.0,0.0,0,0.0,0,4527.0
706230,2020-11-27 13:00:00,288,0.0,0.0,0,0.0,0,4527.0
706231,2020-11-27 14:00:00,267,0.0,0.0,0,0.0,0,4527.0
706232,2020-11-27 15:00:00,261,0.0,0.0,1,0.0,0,4527.0
706233,2020-11-27 16:00:00,288,0.0,0.0,1,0.0,0,4527.0
706234,2020-11-27 17:00:00,319,0.0,0.0,1,0.0,0,4527.0
706235,2020-11-27 18:00:00,366,0.0,0.0,0,0.0,0,4527.0
706236,2020-11-27 19:00:00,304,0.0,0.0,0,0.0,0,4527.0
706237,2020-11-27 20:00:00,226,0.0,0.0,0,0.0,0,4527.0
706238,2020-11-27 21:00:00,115,0.0,0.0,0,0.0,0,4527.0
706239,2020-11-27 22:00:00,78,0.0,0.0,0,0.0,0,4527.0
706240,2020-11-27 23:00:00,63,0.2,0.0,6,0.0,0,4527.0
706241,2020-11-28 00:00:00,57,0.0,0.0,0,0.0,0,4513.0
706242,2020-11-28 01:00:00,39,0.0,0.0,6,0.0,0,4513.0
706243,2020-11-28 02:00:00,40,0.0,0.0,0,0.0,0,4513.0
706244,2020-11-28 03:00:00,37,0.0,0.0,0,0.0,0,4513.0
706245,2020-11-28 04:00:00,21,0.0,0.0,5,0.0,0,4513.0
706246,2020-11-28 05:00:00,28,0.0,0.0,0,0.0,0,4513.0
706247,2020-11-28 06:00:00,23,0.0,0.0,0,0.0,0,4513.0
706248,2020-11-28 07:00:00,49,0.0,0.0,0,0.0,0,4513.0
706249,2020-11-28 08:00:00,98,0.0,0.0,0,0.0,0,4513.0
706250,2020-11-28 09:00:00,157,0.0,0.0,0,0.0,0,4513.0
706251,2020-11-28 10:00:00,184,0.0,0.0,6,0.0,0,4513.0
706252,2020-11-28 11:00:00,260,0.0,0.0,0,0.0,0,4513.0
706253,2020-11-28 12:00:00,320,0.0,0.0,0,0.0,0,4513.0
706254,2020-11-28 13:00:00,379,0.0,0.0,0,0.0,0,4513.0
706255,2020-11-28 14:00:00,458,0.0,0.0,0,0.0,0,4513.0
706256,2020-11-28 15:00:00,448,0.0,0.0,0,0.0,0,4513.0
706257,2020-11-28 16:00:00,518,0.0,0.0,0,0.0,0,4513.0
706258,2020-11-28 17:00:00,526,0.0,0.0,0,0.0,0,4513.0
706259,2020-11-28 18:00:00,414,0.0,0.0,0,0.0,0,4513.0
706260,2020-11-28 19:00:00,337,0.0,0.0,0,0.0,0,4513.0
706261,2020-11-28 20:00:00,283,0.0,0.0,0,0.0,0,4513.0
706262,2020-11-28 21:00:00,199,0.0,0.0,0,0.0,0,4513.0
706263,2020-11-28 22:00:00,97,0.0,0.0,0,0.0,0,4513.0
706264,2020-11-28 23:00:00,118,0.0,0.0,0,0.0,0,4513.0
706265,2020-11-29 00:00:00,104,0.0,0.0,0,0.0,0,4557.0
706266,2020-11-29 01:00:00,121,0.0,0.0,0,0.0,0,4557.0
706267,2020-11-29 02:00:00,55,0.0,0.0,0,0.0,0,4557.0
706268,2020-11-29 03:00:00,51,0.0,0.0,0,0.0,0,4557.0
706269,2020-11-29 04:00:00,22,0.0,0.0,0,0.0,0,4557.0
706270,2020-11-29 05:00:00,26,0.0,0.0,0,0.0,0,4557.0
706271,2020-11-29 06:00:00,25,0.0,0.0,0,0.0,0,4557.0
706272,2020-11-29 07:00:00,21,0.0,0.0,0,0.0,0,4557.0
706273,2020-11-29 08:00:00,37,0.0,0.0,0,0.0,0,4557.0
706274,2020-11-29 09:00:00,69,0.0,0.0,0,0.0,0,4557.0
706275,2020-11-29 10:00:00,124,0.0,0.0,0,0.0,0,4557.0
706276,2020-11-29 11:00:00,142,0.0,0.0,0,0.0,0,4557.0
706277,2020-11-29 12:00:00,215,0.0,0.0,0,0.0,0,4557.0
706278,2020-11-29 13:00:00,188,0.0,0.0,0,0.0,0,4557.0
706279,2020-11-29 14:00:00,222,0.0,0.0,0,0.0,0,4557.0
706280,2020-11-29 15:00:00,239,0.0,0.0,0,0.0,0,4557.0
706281,2020-11-29 16:00:00,231,0.0,0.0,0,0.0,0,4557.0
706282,2020-11-29 17:00:00,239,0.0,0.0,0,0.0,0,4557.0
706283,2020-11-29 18:00:00,217,0.0,0.0,0,0.0,0,4557.0
706284,2020-11-29 19:00:00,160,0.0,0.0,0,0.0,0,4557.0
706285,2020-11-29 20:00:00,118,0.0,0.0,0,0.0,0,4557.0
706286,2020-11-29 21:00:00,82,0.0,0.0,0,0.0,0,4557.0
706287,2020-11-29 22:00:00,46,0.0,0.0,0,0.0,0,4557.0
706288,2020-11-29 23:00:00,66,0.0,0.0,0,0.0,0,4557.0
706289,2020-11-30 00:00:00,36,0.0,0.0,0,0.0,0,4476.0
706290,2020-11-30 01:00:00,15,0.0,0.0,0,0.0,0,4476.0
706291,2020-11-30 02:00:00,6,0.0,0.0,0,0.0,0,4476.0
706292,2020-11-30 03:00:00,7,0.0,0.0,0,0.0,0,4476.0
706293,2020-11-30 04:00:00,7,0.0,0.0,0,0.0,0,4476.0
706294,2020-11-30 05:00:00,9,0.0,0.0,0,0.0,0,4476.0
706295,2020-11-30 06:00:00,28,0.0,0.0,0,0.0,0,4476.0
706296,2020-11-30 07:00:00,100,0.0,0.0,0,0.0,0,4476.0
706297,2020-11-30 08:00:00,329,0.0,0.0,0,0.0,0,4476.0
706298,2020-11-30 09:00:00,277,0.0,0.0,0,0.0,0,4476.0
706299,2020-11-30 10:00:00,182,0.0,0.0,0,0.0,0,4476.0
706300,2020-11-30 11:00:00,164,0.0,0.0,0,0.0,0,4476.0
706301,2020-11-30 12:00:00,289,0.0,0.0,0,0.0,0,4476.0
706302,2020-11-30 13:00:00,257,0.0,0.0,0,0.0,0,4476.0
706303,2020-11-30 14:00:00,204,0.0,0.0,0,0.0,0,4476.0
706304,2020-11-30 15:00:00,223,0.0,0.0,1,0.0,0,4476.0
706305,2020-11-30 16:00:00,308,0.0,0.0,1,0.0,0,4476.0
706306,2020-11-30 17:00:00,307,0.0,0.0,1,0.0,0,4476.0
706307,2020-11-30 18:00:00,336,0.0,0.0,0,0.0,0,4476.0
706308,2020-11-30 19:00:00,302,0.0,0.0,0,0.0,0,4476.0
706309,2020-11-30 20:00:00,192,0.0,0.0,0,0.0,0,4476.0
706310,2020-11-30 21:00:00,92,0.13,0.0,6,0.0,0,4476.0
706311,2020-11-30 22:00:00,62,0.13,0.0,6,0.0,0,4476.0
706312,2020-11-30 23:00:00,43,0.2,0.0,6,0.0,0,4476.0
706313,2020-12-01 00:00:00,24,0.35,0.0,6,0.0,0,4470.0
706314,2020-12-01 01:00:00,14,0.0,0.0,6,0.0,0,4470.0
706315,2020-12-01 02:00:00,14,0.29,0.0,6,0.0,0,4470.0
706316,2020-12-01 03:00:00,4,0.2,0.0,6,0.0,0,4470.0
706317,2020-12-01 04:00:00,8,0.0,0.0,6,0.0,0,4470.0
706318,2020-12-01 05:00:00,13,0.21,0.0,6,0.0,0,4470.0
706319,2020-12-01 06:00:00,41,0.0,0.0,0,0.0,0,4470.0
706320,2020-12-01 07:00:00,125,0.0,0.0,0,0.0,0,4470.0
706321,2020-12-01 08:00:00,345,0.0,0.0,0,0.0,0,4470.0
706322,2020-12-01 09:00:00,430,0.0,0.0,0,0.0,0,4470.0
706323,2020-12-01 10:00:00,274,0.0,0.0,0,0.0,0,4470.0
706324,2020-12-01 11:00:00,246,0.0,0.0,0,0.0,0,4470.0
706325,2020-12-01 12:00:00,320,0.0,0.0,0,0.0,0,4470.0
706326,2020-12-01 13:00:00,290,0.0,0.0,0,0.0,0,4470.0
706327,2020-12-01 14:00:00,252,0.0,0.0,0,0.0,0,4470.0
706328,2020-12-01 15:00:00,279,0.0,0.0,1,0.0,0,4470.0
706329,2020-12-01 16:00:00,306,0.0,0.0,1,0.0,0,4470.0
706330,2020-12-01 17:00:00,331,0.0,0.0,1,0.0,0,4470.0
706331,2020-12-01 18:00:00,390,0.33,0.0,6,0.0,0,4470.0
706332,2020-12-01 19:00:00,339,0.33,0.0,6,0.0,0,4470.0
706333,2020-12-01 20:00:00,294,0.33,0.0,6,0.0,0,4470.0
706334,2020-12-01 21:00:00,111,0.0,0.0,1,0.0,0,4470.0
706335,2020-12-01 22:00:00,94,0.0,0.0,1,0.0,0,4470.0
706336,2020-12-01 23:00:00,88,0.0,0.0,1,0.0,0,4470.0
706337,2020-12-02 00:00:00,41,0.33,0.0,6,0.0,0,4443.0
706338,2020-12-02 01:00:00,28,0.33,0.0,6,0.0,0,4443.0
706339,2020-12-02 02:00:00,17,0.33,0.0,6,0.0,0,4443.0
706340,2020-12-02 03:00:00,7,0.0,0.0,1,0.0,0,4443.0
706341,2020-12-02 04:00:00,10,0.0,0.0,1,0.0,0,4443.0
706342,2020-12-02 05:00:00,17,0.0,0.0,1,0.0,0,4443.0
706343,2020-12-02 06:00:00,35,0.0,0.0,0,0.0,0,4443.0
706344,2020-12-02 07:00:00,108,0.0,0.0,0,0.0,0,4443.0
706345,2020-12-02 08:00:00,323,0.0,0.0,0,0.0,0,4443.0
706346,2020-12-02 09:00:00,331,0.0,0.0,1,0.0,0,4443.0
706347,2020-12-02 10:00:00,201,0.0,0.0,1,0.0,0,4443.0
706348,2020-12-02 11:00:00,189,0.0,0.0,1,0.0,0,4443.0
706349,2020-12-02 12:00:00,269,0.0,0.0,0,0.0,0,4443.0
706350,2020-12-02 13:00:00,293,0.0,0.0,0,0.0,0,4443.0
706351,2020-12-02 14:00:00,249,0.0,0.0,0,0.0,0,4443.0
706352,2020-12-02 15:00:00,244,0.0,0.0,1,0.0,0,4443.0
706353,2020-12-02 16:00:00,287,0.0,0.0,1,0.0,0,4443.0
706354,2020-12-02 17:00:00,333,0.0,0.0,1,0.0,0,4443.0
706355,2020-12-02 18:00:00,374,0.0,0.0,1,0.0,0,4443.0
706356,2020-12-02 19:00:00,310,0.33,0.0,6,0.0,0,4443.0
706357,2020-12-02 20:00:00,244,0.33,0.0,6,0.0,0,4443.0
706358,2020-12-02 21:00:00,133,0.0,0.0,1,0.0,0,4443.0
706359,2020-12-02 22:00:00,91,0.0,0.0,1,0.0,0,4443.0
706360,2020-12-02 23:00:00,102,0.0,0.0,1,0.0,0,4443.0
706361,2020-12-03 00:00:00,86,0.0,0.0,0,0.0,0,4470.0
706362,2020-12-03 01:00:00,37,0.0,0.0,0,0.0,0,4470.0
706363,2020-12-03 02:00:00,22,0.5,0.0,6,0.0,0,4470.0
706364,2020-12-03 03:00:00,8,0.22,0.0,6,0.0,0,4470.0
706365,2020-12-03 04:00:00,8,0.0,0.0,6,0.0,0,4470.0
706366,2020-12-03 05:00:00,19,0.4,0.0,6,0.0,0,4470.0
706367,2020-12-03 06:00:00,31,0.2,0.0,6,0.0,0,4470.0
706368,2020-12-03 07:00:00,111,0.0,0.0,6,0.0,0,4470.0
706369,2020-12-03 08:00:00,233,0.4,0.0,6,0.0,0,4470.0
706370,2020-12-03 09:00:00,380,0.2,0.0,6,0.0,0,4470.0
706371,2020-12-03 10:00:00,241,0.0,0.0,6,0.0,0,4470.0
706372,2020-12-03 11:00:00,201,0.0,0.0,1,0.0,0,4470.0
706373,2020-12-03 12:00:00,290,0.0,0.0,2,0.0,0,4470.0
706374,2020-12-03 13:00:00,242,0.0,0.0,6,0.0,0,4470.0
706375,2020-12-03 14:00:00,156,0.5,0.0,6,0.0,0,4470.0
706376,2020-12-03 15:00:00,165,0.45,0.0,6,0.0,0,4470.0
706377,2020-12-03 16:00:00,224,0.0,0.0,6,0.0,0,4470.0
706378,2020-12-03 17:00:00,199,0.4,0.0,6,0.0,0,4470.0
706379,2020-12-03 18:00:00,241,0.7,0.0,6,0.0,0,4470.0
706380,2020-12-03 19:00:00,316,0.0,0.0,6,0.0,0,4470.0
706381,2020-12-03 20:00:00,138,0.85,0.0,6,0.0,0,4470.0
706382,2020-12-03 21:00:00,82,0.65,0.0,6,0.0,0,4470.0
706383,2020-12-03 22:00:00,55,0.0,0.0,6,0.0,0,4470.0
706384,2020-12-03 23:00:00,36,1.5,0.0,6,0.0,0,4470.0
706385,2020-12-04 00:00:00,46,1.75,0.0,6,0.0,0,4501.0
706386,2020-12-04 01:00:00,35,0.0,0.0,6,0.0,0,4501.0
706387,2020-12-04 02:00:00,23,0.0,0.0,0,0.0,0,4501.0
706388,2020-12-04 03:00:00,13,0.33,0.0,6,0.0,0,4501.0
706389,2020-12-04 04:00:00,10,0.0,0.0,6,0.0,0,4501.0
706390,2020-12-04 05:00:00,19,0.2,0.0,6,0.0,0,4501.0
706391,2020-12-04 06:00:00,24,0.2,0.0,6,0.0,0,4501.0
706392,2020-12-04 07:00:00,126,0.0,0.0,6,0.0,0,4501.0
706393,2020-12-04 08:00:00,304,0.33,0.0,6,0.0,0,4501.0
706394,2020-12-04 09:00:00,360,0.0,0.0,1,0.0,0,4501.0
706395,2020-12-04 10:00:00,270,0.0,0.0,1,0.0,0,4501.0
706396,2020-12-04 11:00:00,254,0.0,0.0,1,0.0,0,4501.0
706397,2020-12-04 12:00:00,347,0.25,0.0,6,0.0,0,4501.0
706398,2020-12-04 13:00:00,333,0.0,0.0,0,0.0,0,4501.0
706399,2020-12-04 14:00:00,321,0.0,0.0,0,0.0,0,4501.0
706400,2020-12-04 15:00:00,296,0.0,0.0,1,0.0,0,4501.0
706401,2020-12-04 16:00:00,323,0.0,0.0,6,0.0,0,4501.0
706402,2020-12-04 17:00:00,329,0.2,0.0,6,0.0,0,4501.0
706403,2020-12-04 18:00:00,222,0.82,0.0,6,0.0,0,4501.0
706404,2020-12-04 19:00:00,242,0.25,0.0,6,0.0,0,4501.0
706405,2020-12-04 20:00:00,215,0.6,0.0,6,0.0,0,4501.0
706406,2020-12-04 21:00:00,124,0.2,0.0,6,0.0,0,4501.0
